,Unnamed: 0,Country,City,Year,co,no2,o3,pm10,pm25,so2,lat,lon
73,73,BE,Brussels,2019,0.1,10.416890080428956,18.09142091152815,16.49597855227882,41.42359249329759,0.9198924731182796,50.8467372,4.352493
74,74,BE,Brussels,2020,0.1,7.476384839650146,19.69589442815249,15.673684210526316,36.52105263157895,0.9092307692307692,50.8467372,4.352493
75,75,BE,Brussels,2021,0.1,8.283505154639176,21.43575129533679,15.709511568123393,41.3598971722365,0.860989010989011,50.8467372,4.352493
76,76,BE,Brussels,2022,,,,14.823529411764708,34.936974789915965,,50.8467372,4.352493
77,77,BE,Charleroi,2016,0.1,17.5,3.3166666666666664,32.833333333333336,89.66666666666667,1.1,50.4116233,4.444528
78,78,BE,Charleroi,2017,0.1,12.101685393258428,17.565697674418605,22.412087912087912,60.17032967032967,0.9944444444444444,50.4116233,4.444528
79,79,BE,Charleroi,2018,0.1,10.46502732240437,20.031666666666663,19.33879781420765,45.07103825136612,0.8123893805309734,50.4116233,4.444528
80,80,BE,Charleroi,2019,0.0999999999999999,9.81490514905149,17.196703296703298,15.51490514905149,34.96747967479675,0.7411042944785275,50.4116233,4.444528
81,81,BE,Charleroi,2020,0.1,7.774052478134111,17.853644314868806,14.139473684210529,30.23746701846966,0.7034482758620689,50.4116233,4.444528
82,82,BE,Charleroi,2021,0.1,9.238144329896908,18.36524064171123,14.92248062015504,35.79015544041451,0.6359281437125749,50.4116233,4.444528
83,83,BE,Charleroi,2022,,,,13.772151898734178,25.09282700421941,,50.4116233,4.444528
84,84,BE,Gent,2016,0.1,16.133333333333333,8.116666666666667,22.666666666666668,67.5,1.1,51.0538286,3.7250121
85,85,BE,Gent,2017,0.1,11.80382513661202,19.01256830601093,20.726775956284158,54.28415300546448,1.155921052631579,51.0538286,3.7250121
86,86,BE,Gent,2018,0.1,10.978142076502731,19.75846994535519,23.94535519125683,55.950819672131146,1.2164383561643834,51.0538286,3.7250121
87,87,BE,Gent,2019,0.1,9.90402144772118,18.968364611260053,20.517426273458444,46.63806970509384,1.455873015873016,51.0538286,3.7250121
88,88,BE,Gent,2020,0.0999999999999999,7.765597667638484,19.759183673469387,19.02894736842105,41.73947368421052,4.104347826086956,51.0538286,3.7250121
89,89,BE,Gent,2021,0.1,8.795336787564766,20.25544041450777,19.943298969072163,46.99226804123711,,51.0538286,3.7250121
90,90,BE,Gent,2022,,,,17.74576271186441,36.19915254237288,,51.0538286,3.7250121
91,91,BE,Liège,2016,0.1,17.583333333333332,4.866666666666666,30.5,84.66666666666667,1.6833333333333336,50.6450944,5.5736112
92,92,BE,Liège,2017,0.1,11.240437158469945,19.575706214689266,21.40983606557377,57.28415300546448,2.462275449101796,50.6450944,5.5736112
93,93,BE,Liège,2018,0.1,10.27704918032787,20.98333333333333,19.23497267759563,45.43715846994535,1.0533333333333332,50.6450944,5.5736112
94,94,BE,Liège,2019,0.1,8.69728997289973,19.20191256830601,14.43360433604336,33.48780487804878,1.300557103064067,50.6450944,5.5736112
95,95,BE,Liège,2020,0.1,6.929154518950437,19.504956268221573,13.278947368421052,29.66842105263158,1.725147928994083,50.6450944,5.5736112
96,96,BE,Liège,2021,0.0999999999999999,7.681443298969072,19.78917525773196,14.5968992248062,35.81912144702842,1.4950276243093923,50.6450944,5.5736112
97,97,BE,Liège,2022,,,,13.253164556962023,25.17721518987342,,50.6450944,5.5736112
98,98,BE,Namur,2016,,8.733333333333333,6.283333333333334,21.666666666666668,66.83333333333333,,50.4665284,4.8661892
99,99,BE,Namur,2017,,5.965536723163843,20.251445086705203,17.576923076923077,52.472527472527474,,50.4665284,4.8661892
100,100,BE,Namur,2018,,5.054237288135593,22.938150289017344,18.34426229508197,45.03846153846154,,50.4665284,4.8661892
101,101,BE,Namur,2019,,3.860220994475138,20.636612021857925,13.05420054200542,32.36784741144414,,50.4665284,4.8661892
102,102,BE,Namur,2020,,4.505830903790088,20.016326530612247,12.089473684210526,27.27659574468085,,50.4665284,4.8661892
103,103,BE,Namur,2021,,5.5639175257731965,20.757216494845363,13.484455958549225,33.888020833333336,,50.4665284,4.8661892
104,104,BE,Namur,2022,,,,11.147679324894517,23.2948717948718,,50.4665284,4.8661892
105,105,BG,Burgas,2016,0.25,32.28333333333333,15.133333333333333,13.166666666666666,,6.5,42.4936616,27.4721276
106,106,BG,Burgas,2017,0.21,10.708791208791208,22.063736263736264,25.395604395604398,,7.637222222222222,42.4936616,27.4721276
