ID,Migratory route codes,Migration nodes,Bird orders,Bird families,Bird genera,English Name,Bird species,Species Authority,Migration type,The IUCN Red List (2023),Migration start year,Migration start month,Migration end year,Migration end month,"Continents (1 = North America, 2 = South America, 3 = Europe, 4 = Africa, 5 = Asia, 6 = Oceania)",Countries,Provinces,GPS_xx,GPS_yy,"Migration patterns (1 = Intercontinental migration, 2 = Intracontinental migration)","Migration routes (1 = North America↔North America, 2 = South America↔South America, 3 = Europe↔Europe, 4 = Africa↔Africa, 5 = Asia↔Asia, 6 = Oceania↔Oceania, 7 = Europe→Africa, 8 = Africa→Europe, 9 = North America→South America, 10 = South America→North America, 11 = Europe→Asia, 12 = Asia→Europe, 13 = Asia→Africa, 14 = Africa→Asia, 15 = Europe→North America, 16 = North America→Europe, 17 = Asia→Oceania, 18 = Oceania→Asia, 19 = North America→Oceania, 20 = Oceania→North America, 21 = North America→Asia)",References,Publish time,DOI
13666,561,Origin,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2015,5,2,Algeria,Ouargla,-70.95462034,6.547832809,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13667,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2015,5,2,Venezuela,Apure,-68.78671091,7.12458817,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13668,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2015,5,2,Venezuela,Barinas,-69.85877206,8.141256481,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13669,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2015,5,2,Venezuela,Mérida,-71.25037877,8.528325445,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13670,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2015,5,2,Venezuela,Portuguesa,-69.24748853,9.030893242,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13671,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2015,5,2,Venezuela,Táchira,-72.02370324,7.927277442,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13672,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2015,5,2,Venezuela,Falcón,-69.78912362,11.07843589,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13673,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2015,5,2,Venezuela,Lara,-69.76569099,10.18108198,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13674,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2015,5,2,Venezuela,Trujillo,-70.51010381,9.469217812,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13675,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2015,5,2,Venezuela,Yaracuy,-68.70080951,10.31458899,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13676,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2015,5,2,Venezuela,Zulia,-72.08512396,9.930203264,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13677,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,Cuba,Santiago de Cuba,-75.90126929,20.1955547,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13678,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,Cuba,Granma,-76.90352249,20.28165217,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13679,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,Cuba,Las Tunas,-77.01641517,21.00333165,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13680,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,Cuba,Camagüey,-77.8689359,21.3753452,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13681,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,Cuba,Ciego de Ávila,-78.61473533,22.00484043,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13682,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,Cuba,Sancti Spíritus,-79.41011369,21.95060104,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13683,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,Cuba,Villa Clara,-79.98539551,22.5391933,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13684,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,Cuba,Cienfuegos,-80.45097705,22.22214062,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13685,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,Cuba,Matanzas,-81.21720069,22.60583639,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13686,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,Cuba,Mayabeque,-81.98833342,22.87258733,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13687,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,Bahamas,South Andros,-77.64880754,23.92355723,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13688,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,Bahamas,North Andros,-78.09628069,24.7670771,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13689,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,Bahamas,Mangrove Cay,-77.76952051,24.15040886,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13690,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,Bahamas,Central Andros,-77.9325828,24.42060377,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13691,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,United States,Florida,-82.48494221,28.64073058,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13692,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,United States,Georgia,-83.45075937,32.65158309,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13693,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,United States,South Carolina,-80.89759441,33.91651943,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13694,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,United States,North Carolina,-79.38755638,35.5439709,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13695,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,United States,Virginia,-78.84083806,37.51644419,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13696,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,United States,Maryland,-76.79926957,39.05441869,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13697,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,United States,Delaware,-75.50649083,39.00950402,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13698,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,United States,New Jersey,-74.67233775,40.19500732,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13699,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,5,1,United States,New York,-75.64852044,42.99223023,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13700,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2015,5,1,United States,Connecticut,-72.72752356,41.62219369,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13701,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,10,1,United States,Massachusetts,-71.81280979,42.2582978,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13702,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,10,1,United States,New York,-75.64852044,42.99223023,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13703,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,10,1,United States,Vermont,-72.66389349,44.0739834,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13704,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,10,1,United States,New Hampshire,-71.57815037,43.68791125,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13705,561,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,10,1,Canada,Québec,-71.83874663,53.44907898,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13706,561,Destination,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,5 ,2013,10,1,Canada,Ontario,-85.81582505,50.08302984,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13707,562,Origin,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,10 ,2013,10,1,United States,Maine,-69.22915046,45.37984562,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13708,562,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,10 ,2013,10,1,Dominican Republic,Monte Cristi,-71.44481407,19.71605049,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13709,562,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,10 ,2013,10,1,Dominican Republic,Valverde,-71.03307526,19.57553632,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13710,562,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,10 ,2013,10,1,Haiti,Nord-Est,-71.8883279,19.50860763,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13711,562,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,10 ,2013,10,1,Haiti,Nord-Ouest,-73.03692965,19.82121744,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13712,562,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,10 ,2013,10,1,Haiti,Nord,-72.29704524,19.60002971,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13713,562,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,10 ,2013,10,1,Dominican Republic,Dajabón,-71.59479993,19.4308584,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13714,562,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,10 ,2013,10,1,Dominican Republic,Santiago Rodríguez,-71.31139464,19.37350994,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13715,562,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,10 ,2013,10,1,Dominican Republic,Santiago,-70.89148103,19.32262167,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13716,562,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,10 ,2013,10,1,Dominican Republic,La Estrelleta,-71.60207833,18.99625536,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13717,562,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,10 ,2013,10,1,Dominican Republic,San Juan,-71.27828195,18.87288571,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13718,562,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,10 ,2013,10,1,Haiti,Centre,-71.98171951,19.0095769,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13719,562,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,10 ,2013,10,1,Haiti,L'Artibonite,-72.56710797,19.3319719,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13720,562,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,10 ,2013,10,1,Dominican Republic,Bahoruco,-71.32594067,18.50863269,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13721,562,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,10 ,2013,10,1,Dominican Republic,Independencia,-71.6170512,18.42689622,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13722,562,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,10 ,2013,10,1,Haiti,Ouest,-72.42536269,18.57803122,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13723,562,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,10 ,2013,10,1,Haiti,Sud-Est,-72.36030199,18.252826,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13724,562,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,10 ,2015,10,2,Colombia,La Guajira,-72.45516693,11.45658717,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13725,562,Destination,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,10 ,2015,10,2,Venezuela,Falcón,-69.78912362,11.07843589,1,9,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13726,563,Origin,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2015,4 ,2,Colombia,La Guajira,-72.45516693,11.45658717,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13727,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2015,4 ,2,Colombia,Cesar,-73.53626458,9.518462085,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13728,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2015,4 ,2,Colombia,Norte de Santander,-72.88932802,8.077473169,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13729,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2015,4 ,2,Venezuela,Táchira,-72.02370324,7.927277442,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13730,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2015,4 ,2,Colombia,Santander,-73.51501539,6.675394056,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13731,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2015,4 ,2,Algeria,Ouargla,-70.95462034,6.547832809,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13732,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2015,4 ,2,Algeria,Sétif,-73.12176349,5.759532068,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13733,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2015,4 ,2,Colombia,Casanare,-71.62288965,5.368557706,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13734,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2015,4 ,2,Colombia,Casanare,-71.62288965,5.368557706,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13735,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2015,4 ,2,Venezuela,Barinas,-69.85877206,8.141256481,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13736,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2015,4 ,2,Venezuela,Mérida,-71.25037877,8.528325445,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13737,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2015,4 ,2,Venezuela,Zulia,-72.08512396,9.930203264,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13738,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2015,4 ,2,Venezuela,Trujillo,-70.51010381,9.469217812,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13739,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2015,4 ,2,Venezuela,Lara,-69.76569099,10.18108198,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13740,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2015,4 ,2,Venezuela,Falcón,-69.78912362,11.07843589,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13741,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2015,4 ,2,Colombia,Magdalena,-74.26465251,10.18911826,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13742,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2013,4,1,Cuba,Guantánamo,-74.88708624,20.22293164,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13743,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2013,4,1,Cuba,Santiago de Cuba,-75.90126929,20.1955547,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13744,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2013,4,1,Cuba,Holguín,-75.90046634,20.7663889,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13745,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2013,4,1,Cuba,Las Tunas,-77.01641517,21.00333165,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13746,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2013,4,1,Bahamas,South Andros,-77.64880754,23.92355723,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13747,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2013,4,1,Bahamas,Mangrove Cay,-77.76952051,24.15040886,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13748,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2013,4,1,Bahamas,Central Andros,-77.9325828,24.42060377,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13749,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2013,4,1,Bahamas,North Andros,-78.09628069,24.7670771,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13750,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2013,4,1,United States,Florida,-82.48494221,28.64073058,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
13751,563,Transit locations,Passeriformes,Parulidae,Setophaga,Blackpoll Warbler,Setophaga striata,"Forster, 1772",Full migrant,Near Threatened,2013 ,4 ,2013,5,1,United States,Georgia,-83.45075937,32.65158309,1,10,Transoceanic migration by a 12 g songbird,2015,DOI:10.1098/rsbl.2014.1045 
